id,kind,title,release,rating,cast,cast_id,genres,duration,budget,worldwide_gross,summary,cover_url
117951,movie,Trainspotting,1996 (Roman,8.1,"Ewan McGregor(Renton), Ewen Bremner(Spud), Jonny Lee Miller(Sick Boy), Kevin McKidd(Tommy), Robert Carlyle(Begbie)","0000191, 0001971, 0001538, 0571727, 0001015",Drama,93,"$3,500,000 (estimated)","$71,558,971","A wild, freeform, Rabelaisian trip through the darkest recesses of Edinburgh low-life, focusing on Mark Renton and his attempt to give up his heroin habit, and how the latter affects his relationship with family and friends: Sean Connery wannabe Sick Boy, dimbulb Spud, psycho Begbie, 14-year-old girlfriend Diane, and clean-cut athlete Tommy, who's never touched drugs but can't help being curious about them...",https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
116282,movie,Fargo,05-Apr-96,8.1,"William H. Macy(Jerry Lundegaard), Steve Buscemi(Carl Showalter), Peter Stormare(Gaear Grimsrud), Kristin Rudrüd(Jean Lundegaard), Harve Presnell(Wade Gustafson)","0000513, 0000114, 0001780, 0749021, 0696193","Crime, Drama, Thriller",98,"$7,000,000 (estimated)","$36,000,000","Jerry works in his father-in-law's car dealership and has gotten himself in financial problems. He tries various schemes to come up with money needed for a reason that is never really explained. It has to be assumed that his huge embezzlement of money from the dealership is about to be discovered by father-in-law. When all else falls through, plans he set in motion earlier for two men to kidnap his wife for ransom to be paid by her wealthy father (who doesn't seem to have the time of day for son-in-law). From the moment of the kidnapping, things go wrong and what was supposed to be a non-violent affair turns bloody with more blood added by the minute. Jerry is upset at the bloodshed, which turns loose a pregnant sheriff from Brainerd, MN who is tenacious in attempting to solve the three murders in her jurisdiction.",https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
114787,movie,Underground,01-Apr-95,8.1,"Predrag 'Miki' Manojlovic(Marko / Actor playing Marko), Lazar Ristovski(Crni / Actor playing Blacky), Mirjana Jokovic(Natalija / Actress playing Natalija), Slavko Stimac(Ivan), Ernst Stötzner(Franz / Actor playing Franz)","0543547, 0728476, 0427066, 0830371, 0836729","Comedy, Drama, War",170,"$14,000,000 (estimated)",NA,"The story follows an underground weapons manufacturer in Belgrade during WWII and evolves into fairly surreal situations. A black marketeer who smuggles the weapons to partisans doesn't mention to the workers that the war is over, and they keep producing. Years later, they break out of their underground ""shelter"" --- only to convince themselves that the war is still going on.",https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
113247,movie,La Haine,31-May-95,8.1,"Vincent Cassel(Vinz), Hubert Koundé(Hubert), Saïd Taghmaoui(Saïd), Abdel Ahmed Ghili(Abdel), Solo(Santo)","0001993, 0468003, 0846548, 0315760, 0813217","Crime, Drama",98,"EUR2,590,000 (estimated)",NA,"The film follows three young men and their time spent in the French suburban ""ghetto,"" over a span of twenty-four hours. Vinz, a Jew, Saïd, an Arab, and Hubert, a black boxer, have grown up in these French suburbs where high levels of diversity coupled with the racist and oppressive police force have raised tensions to a critical breaking point. During the riots that took place a night before, a police officer lost his handgun in the ensuing madness, only to leave it for Vinz to find. Now, with a newfound means to gain the respect he deserves, Vinz vows to kill a cop if his friend Abdel dies in the hospital, due the beating he received while in police custody.",https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
112870,movie,Dilwale Dulhania Le Jayenge,20-Oct-95,8.1,"Shah Rukh Khan(Raj Malhotra), Kajol(Simran Singh), Amrish Puri(Chaudhry Baldev Singh), Farida Jalal(Lajwanti 'Lajjo' Singh), Anupam Kher(Dharamvir Malhotra)","0451321, 0004418, 0700869, 0416077, 0451600","Drama, Romance",189,"INR40,000,000 (estimated)",NA,"When Raj (Shah Rukh Khan) and Simran (Kajol) first met on an inter-rail holiday in Europe, it wasn't exactly Love at first sight but when Simran is taken back to India for an arranged marriage, things change. Encouraged by his father Dharamvir (Anupam Kher), Raj decides to fly down from London to not just win his Bride but her whole family and the blessings of her father Baldev Singh (Amrish Puri).",https://m.media-amazon.com/images/M/MV5BMDQ2ZmE2NTMtZDE3NC00YzFjLWJhNmEtMDEzMTI5ZjU2ZGM0XkEyXkFqcGdeQXVyNTkzNDQ4ODc@.jpg
112471,movie,Before Sunrise,27-Jan-95,8.1,"Ethan Hawke(Jesse), Julie Delpy(Céline), Andrea Eckert(Wife on Train), Hanno Pöschl(Husband on Train), Karl Bruckschwaiger(Guy on Bridge)","0000160, 0000365, 0248600, 0702541, 0115690","Drama, Romance",101,"$2,500,000 (estimated)","$22,600,000","American tourist Jesse and French student Celine meet by chance on the train from Budapest to Vienna. Sensing that they are developing a connection, Jesse asks Celine to spend the day with him in Vienna, and she agrees. So they pass the time before his scheduled flight the next morning together. How do two perfect strangers connect so intimately over the course of a single day? What is that special thing that bonds two people so strongly? As their bond turns to love, what will happen to them the next morning when Jesse flies away?",https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
111495,movie,Three Colors: Red,18-May-94,8.1,"Irène Jacob(Valentine), Jean-Louis Trintignant(Le juge Joseph Kern), Frédérique Feder(Karin), Jean-Pierre Lorit(Auguste), Samuel Le Bihan(Le photographe)","0001393, 0004462, 0270073, 0521051, 0494078","Drama, Mystery, Romance",99,NA,"$7,439,872","Valentine is a young model living in Geneva. Because of a dog she ran over, she meets a retired judge who spies his neighbours' phone calls, not for money but to feed his cynicism. The film is the story of relationships between some human beings, Valentine and the judge, but also other people who may not be aware of the relationship they have with Valentine or/and the old judge. Redemption, forgiveness and compassion...",https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
109424,movie,Chungking Express,14-Jul-94,8.1,"Brigitte Lin(Woman in Blonde Wig), Tony Chiu-Wai Leung(Cop 663), Faye Wong(Faye), Takeshi Kaneshiro(He Zhiwu, Cop 223), Valerie Chow(Air Hostess)","0510857, 0504897, 0910947, 0437580, 0159513","Comedy, Crime, Drama, Mystery, Romance",102,NA,NA,"Wong Kar-Wai's movie about two love-struck cops is filmed in impressionistic splashes of motion and color. The first half deals with Cop 223, who has broken up with his girlfriend of five years. He purchases a tin of pineapples with an expiration date of May 1 each day for a month. By the end of that time, he feels that he will either be rejoined with his love or that it too will have expired forever. The second half shows Cop 663 dealing with his breakup with his flight attendant girlfriend. He talks to his apartment furnishings until he meets a new girl at a local lunch counter.",https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
107290,movie,Jurassic Park,15-Apr-94,8.1,"Sam Neill(Grant), Laura Dern(Ellie), Jeff Goldblum(Malcolm), Richard Attenborough(Hammond), Bob Peck(Muldoon)","0000554, 0000368, 0000156, 0000277, 0669629","Action, Adventure, Sci-Fi, Thriller",127,"$63,000,000 (estimated)","$1,029,153,882","Huge advancements in scientific technology have enabled a mogul to create an island full of living dinosaurs. John Hammond has invited four individuals, along with his two grandchildren, to join him at Jurassic Park. But will everything go according to plan? A park employee attempts to steal dinosaur embryos, critical security systems are shut down and it now becomes a race for survival with dinosaurs roaming freely over the island.",https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@.jpg
107207,movie,In the Name of the Father,27-Dec-93,8.1,"Alison Crosbie(Girl in Pub), Daniel Day-Lewis(Gerry Conlon), Philip King(Guildford Soldier), Emma Thompson(Gareth Peirce), Nye Heron(IRA Man 1)","0188949, 0000358, 2535022, 0000668, 0380248","Biography, Drama",133,"$13,000,000 (estimated)",NA,"Young Belfastian Gerry Conlon (Daniel Day-Lewis) admits that he was in London at the time of the incident. He also admits that he is not a model citizen, having committed a petty robbery while in London. He does however profess his innocence when it comes to the bombing of the Guildford Pub in London in 1974, the event which killed several people inside. A self-professed non-political person, he and his three co-accused, dubbed the Guildford Four, are thought to be provisional members of the I.R.A. Their self-professed innocence is despite each having signed a statement of guilt which they claim were signed under duress. Their case includes having provable alibis for the time frame of the bombing. And eventually, Joe McAndrew (Don Baker), a known I.R.A. member, admits to the bombing. Dubbed the Maguire Seven, seven others, primarily members of Gerry's extended family including his father Giuseppe (Pete Postlethwaite), are accused of being accessories to the bombing. Following on the work initiated by Giuseppe, Gerry works on a campaign to prove their collective innocence, this work with the assistance of compassionate lawyer Gareth Peirce (Dame Emma Thompson). As Gareth works on this campaign, she is faced with obstacle after obstacle placed by Robert Dixon (Corin Redgrave), who led the initial investigation and questioning of the four accused on behalf of the Police.",https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
101640,movie,Raise the Red Lantern,18-Dec-91,8.1,"Li Gong(Songlian), Saifei He(Meishan), Jingwu Ma(The Master), Cuifen Cao(Zhuoyan), Qi Zhao(Housekeeper)","0000084, 0372078, 0530864, 0134862, 0702629","Drama, History, Romance",125,NA,NA,"China in the 1920's. After her father's death, nineteen year old Songlian is forced to marry Chen Zuoqian, the lord of a powerful family. Fifty year old Chen has already three wives, each of them living in separate houses within the great castle. The competition between the wives is tough, as their master's attention carries power, status and privilege. Each night Chen must decide with which wife to spend the night and a red lantern is lit in front of the house of his choice. And each wife schemes and plots to make sure it's hers. However, things get out of hand...",https://m.media-amazon.com/images/M/MV5BYjNiMDAyOTUtNTg5Ny00NTE4LThlZmYtYmNlNjUwOTlmNWZhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
97165,movie,Dead Poets Society,09-Jun-89,8.1,"Robin Williams(John Keating), Robert Sean Leonard(Neil Perry), Ethan Hawke(Todd Anderson), Josh Charles(Knox Overstreet), Gale Hansen(Charlie Dalton)","0000245, 0000494, 0000160, 0001038, 0360796","Comedy, Drama",128,"$16,400,000 (estimated)","$140,000,000","Painfully shy Todd Anderson has been sent to the school where his popular older brother was valedictorian. His roommate, Neil Perry, although exceedingly bright and popular, is very much under the thumb of his overbearing father. The two, along with their other friends, meet Professor Keating, their new English teacher, who tells them of the Dead Poets Society, and encourages them to go against the status quo. Each does so in his own way, and is changed for life.",https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
93779,movie,The Princess Bride,09-Oct-87,8.1,"Cary Elwes(Westley), Mandy Patinkin(Inigo Montoya), Chris Sarandon(Prince Humperdinck), Christopher Guest(Count Rugen), Wallace Shawn(Vizzini)","0000144, 0001597, 0001697, 0001302, 0001728","Adventure, Family, Fantasy, Romance",98,"$16,000,000 (estimated)",NA,"An elderly man reads the book ""The Princess Bride"" to his sick and thus currently bedridden adolescent grandson, the reading of the book which has been passed down within the family for generations. The grandson is sure he won't like the story, with a romance at its core, he preferring something with lots of action and ""no kissing"". But the grandson is powerless to stop his grandfather, whose feelings he doesn't want to hurt. The story centers on Buttercup, a former farm girl who has been chosen as the princess bride to Prince Humperdinck of Florian. Buttercup does not love him, she who still laments the death of her one true love, Westley, five years ago. Westley was a hired hand on the farm, his stock answer of ""as you wish"" to any request she made of him which she came to understand was his way of saying that he loved her. But Westley went away to sea, only to be killed by the Dread Pirate Roberts. On a horse ride to clear her mind of her upcoming predicament of marriage, Buttercup is kidnapped by a band of bandits: Vizzini who works on his wits, and his two associates, a giant named Fezzik who works on his brawn, and a Spaniard named Inigo Montoya, who has trained himself his entire life to be an expert swordsman. They in turn are chased by the Dread Pirate Roberts himself. But chasing them all is the Prince, and his men led by Count Tyrone Rugen. What happens to these collectives is dependent partly on Buttercup, who does not want to marry the Prince, and may see other options as lesser evils, and partly on the other motives of individuals within the groups. But a larger question is what the grandson will think of the story as it proceeds and at its end, especially as he sees justice as high a priority as action.",https://m.media-amazon.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@.jpg
